startTime,settlementDate,settlementPeriod,price_GBP_per_MWh,dataProvider
2024-01-09T07:00:00Z,2024-01-09,15,77.57,APXMIDP
2024-01-09T07:30:00Z,2024-01-09,16,93.36,APXMIDP
2024-01-09T08:00:00Z,2024-01-09,17,77.31,APXMIDP
2024-01-09T08:30:00Z,2024-01-09,18,83.66,APXMIDP
2024-01-09T09:00:00Z,2024-01-09,19,78.12,APXMIDP
2024-01-09T09:30:00Z,2024-01-09,20,78.44,APXMIDP
2024-01-09T10:00:00Z,2024-01-09,21,78.55,APXMIDP
2024-01-09T10:30:00Z,2024-01-09,22,76.97,APXMIDP
2024-01-09T11:00:00Z,2024-01-09,23,69.64,APXMIDP
2024-01-09T11:30:00Z,2024-01-09,24,69.24,APXMIDP
2024-01-09T12:00:00Z,2024-01-09,25,69.29,APXMIDP
2024-01-09T12:30:00Z,2024-01-09,26,69.36,APXMIDP
2024-01-09T13:00:00Z,2024-01-09,27,68.75,APXMIDP
2024-01-09T13:30:00Z,2024-01-09,28,68.44,APXMIDP
2024-01-09T14:00:00Z,2024-01-09,29,68.12,APXMIDP
2024-01-09T14:30:00Z,2024-01-09,30,68.98,APXMIDP
2024-01-09T15:00:00Z,2024-01-09,31,77.72,APXMIDP
2024-01-09T15:30:00Z,2024-01-09,32,82.12,APXMIDP
2024-01-09T16:00:00Z,2024-01-09,33,89.9,APXMIDP
2024-01-09T16:30:00Z,2024-01-09,34,93.81,APXMIDP
2024-01-09T17:00:00Z,2024-01-09,35,83.69,APXMIDP
2024-01-09T17:30:00Z,2024-01-09,36,86.68,APXMIDP
2024-01-09T18:00:00Z,2024-01-09,37,92.61,APXMIDP
2024-01-09T18:30:00Z,2024-01-09,38,92.68,APXMIDP
2024-01-09T19:00:00Z,2024-01-09,39,85.74,APXMIDP
2024-01-09T19:30:00Z,2024-01-09,40,78.19,APXMIDP
2024-01-09T20:00:00Z,2024-01-09,41,74.8,APXMIDP
2024-01-09T20:30:00Z,2024-01-09,42,69.99,APXMIDP
2024-01-09T21:00:00Z,2024-01-09,43,74.33,APXMIDP
2024-01-09T21:30:00Z,2024-01-09,44,69.82,APXMIDP
2024-01-09T22:00:00Z,2024-01-09,45,68.23,APXMIDP
2024-01-09T22:30:00Z,2024-01-09,46,65.53,APXMIDP
2024-01-09T23:00:00Z,2024-01-09,47,57.75,APXMIDP
2024-01-09T23:30:00Z,2024-01-09,48,60.82,APXMIDP
2024-01-10T00:00:00Z,2024-01-10,1,62.69,APXMIDP
2024-01-10T00:30:00Z,2024-01-10,2,62.84,APXMIDP
2024-01-10T01:00:00Z,2024-01-10,3,63.63,APXMIDP
2024-01-10T01:30:00Z,2024-01-10,4,64.73,APXMIDP
2024-01-10T02:00:00Z,2024-01-10,5,63.29,APXMIDP
2024-01-10T02:30:00Z,2024-01-10,6,64.79,APXMIDP
2024-01-10T03:00:00Z,2024-01-10,7,69.51,APXMIDP
2024-01-10T03:30:00Z,2024-01-10,8,70.79,APXMIDP
2024-01-10T04:00:00Z,2024-01-10,9,70.49,APXMIDP
2024-01-10T04:30:00Z,2024-01-10,10,68.27,APXMIDP
2024-01-10T05:00:00Z,2024-01-10,11,70.43,APXMIDP
2024-01-10T05:30:00Z,2024-01-10,12,69.2,APXMIDP
2024-01-10T06:00:00Z,2024-01-10,13,73.61,APXMIDP
2024-01-10T06:30:00Z,2024-01-10,14,94.23,APXMIDP
2024-01-10T07:00:00Z,2024-01-10,15,119.6,APXMIDP
2024-01-10T07:30:00Z,2024-01-10,16,125.77,APXMIDP
2024-01-10T08:00:00Z,2024-01-10,17,119.97,APXMIDP
2024-01-10T08:30:00Z,2024-01-10,18,125.41,APXMIDP
2024-01-10T09:00:00Z,2024-01-10,19,116.68,APXMIDP
2024-01-10T09:30:00Z,2024-01-10,20,115.03,APXMIDP
2024-01-10T10:00:00Z,2024-01-10,21,111.15,APXMIDP
2024-01-10T10:30:00Z,2024-01-10,22,110.77,APXMIDP
2024-01-10T11:00:00Z,2024-01-10,23,98.87,APXMIDP
2024-01-10T11:30:00Z,2024-01-10,24,96.45,APXMIDP
2024-01-10T12:00:00Z,2024-01-10,25,98.5,APXMIDP
2024-01-10T12:30:00Z,2024-01-10,26,97.5,APXMIDP
2024-01-10T13:00:00Z,2024-01-10,27,94.64,APXMIDP
2024-01-10T13:30:00Z,2024-01-10,28,93.75,APXMIDP
2024-01-10T14:00:00Z,2024-01-10,29,100.13,APXMIDP
2024-01-10T14:30:00Z,2024-01-10,30,95.48,APXMIDP
2024-01-10T15:00:00Z,2024-01-10,31,98.4,APXMIDP
2024-01-10T15:30:00Z,2024-01-10,32,109.66,APXMIDP
2024-01-10T16:00:00Z,2024-01-10,33,113.76,APXMIDP
2024-01-10T16:30:00Z,2024-01-10,34,122.53,APXMIDP
2024-01-10T17:00:00Z,2024-01-10,35,114.46,APXMIDP
2024-01-10T17:30:00Z,2024-01-10,36,112.41,APXMIDP
2024-01-10T18:00:00Z,2024-01-10,37,112.65,APXMIDP
2024-01-10T18:30:00Z,2024-01-10,38,107.65,APXMIDP
2024-01-10T19:00:00Z,2024-01-10,39,95.03,APXMIDP
2024-01-10T19:30:00Z,2024-01-10,40,97.18,APXMIDP
2024-01-10T20:00:00Z,2024-01-10,41,94.91,APXMIDP
2024-01-10T20:30:00Z,2024-01-10,42,82.25,APXMIDP
2024-01-10T21:00:00Z,2024-01-10,43,81.72,APXMIDP
2024-01-10T21:30:00Z,2024-01-10,44,73.05,APXMIDP
2024-01-10T22:00:00Z,2024-01-10,45,74.22,APXMIDP
2024-01-10T22:30:00Z,2024-01-10,46,70.01,APXMIDP
2024-01-10T23:00:00Z,2024-01-10,47,68.2,APXMIDP
2024-01-10T23:30:00Z,2024-01-10,48,66.11,APXMIDP
2024-01-11T00:00:00Z,2024-01-11,1,66.55,APXMIDP
2024-01-11T00:30:00Z,2024-01-11,2,76.21,APXMIDP
2024-01-11T01:00:00Z,2024-01-11,3,75.81,APXMIDP
2024-01-11T01:30:00Z,2024-01-11,4,72.06,APXMIDP
2024-01-11T02:00:00Z,2024-01-11,5,82.81,APXMIDP
2024-01-11T02:30:00Z,2024-01-11,6,74.74,APXMIDP
2024-01-11T03:00:00Z,2024-01-11,7,75.5,APXMIDP
2024-01-11T03:30:00Z,2024-01-11,8,74.55,APXMIDP
2024-01-11T04:00:00Z,2024-01-11,9,74.11,APXMIDP
2024-01-11T04:30:00Z,2024-01-11,10,70.24,APXMIDP
2024-01-11T05:00:00Z,2024-01-11,11,69.27,APXMIDP
2024-01-11T05:30:00Z,2024-01-11,12,69.02,APXMIDP
2024-01-11T06:00:00Z,2024-01-11,13,71.69,APXMIDP
2024-01-11T06:30:00Z,2024-01-11,14,78.77,APXMIDP
2024-01-11T07:00:00Z,2024-01-11,15,90.11,APXMIDP
2024-01-11T07:30:00Z,2024-01-11,16,105.38,APXMIDP
2024-01-11T08:00:00Z,2024-01-11,17,101.97,APXMIDP
2024-01-11T08:30:00Z,2024-01-11,18,109.66,APXMIDP
2024-01-11T09:00:00Z,2024-01-11,19,92.75,APXMIDP
2024-01-11T09:30:00Z,2024-01-11,20,91.94,APXMIDP
2024-01-11T10:00:00Z,2024-01-11,21,94.8,APXMIDP
2024-01-11T10:30:00Z,2024-01-11,22,86.49,APXMIDP
2024-01-11T11:00:00Z,2024-01-11,23,80.38,APXMIDP
2024-01-11T11:30:00Z,2024-01-11,24,82.7,APXMIDP
2024-01-11T12:00:00Z,2024-01-11,25,84.88,APXMIDP
2024-01-11T12:30:00Z,2024-01-11,26,82.36,APXMIDP
2024-01-11T13:00:00Z,2024-01-11,27,79.63,APXMIDP
2024-01-11T13:30:00Z,2024-01-11,28,78.2,APXMIDP
2024-01-11T14:00:00Z,2024-01-11,29,81.7,APXMIDP
2024-01-11T14:30:00Z,2024-01-11,30,85.73,APXMIDP
2024-01-11T15:00:00Z,2024-01-11,31,95.98,APXMIDP
2024-01-11T15:30:00Z,2024-01-11,32,95.79,APXMIDP
2024-01-11T16:00:00Z,2024-01-11,33,97.99,APXMIDP
2024-01-11T16:30:00Z,2024-01-11,34,102.52,APXMIDP
2024-01-11T17:00:00Z,2024-01-11,35,102.34,APXMIDP
2024-01-11T17:30:00Z,2024-01-11,36,102.69,APXMIDP
2024-01-11T18:00:00Z,2024-01-11,37,101.73,APXMIDP
2024-01-11T18:30:00Z,2024-01-11,38,99.22,APXMIDP
2024-01-11T19:00:00Z,2024-01-11,39,97.46,APXMIDP
2024-01-11T19:30:00Z,2024-01-11,40,94.94,APXMIDP
2024-01-11T20:00:00Z,2024-01-11,41,93.16,APXMIDP
2024-01-11T20:30:00Z,2024-01-11,42,89.96,APXMIDP
2024-01-11T21:00:00Z,2024-01-11,43,79.9,APXMIDP
2024-01-11T21:30:00Z,2024-01-11,44,76.27,APXMIDP
2024-01-11T22:00:00Z,2024-01-11,45,73.64,APXMIDP
2024-01-11T22:30:00Z,2024-01-11,46,69.64,APXMIDP
2024-01-11T23:00:00Z,2024-01-11,47,71.87,APXMIDP
2024-01-11T23:30:00Z,2024-01-11,48,73.25,APXMIDP
2024-01-12T00:00:00Z,2024-01-12,1,72.25,APXMIDP
2024-01-12T00:30:00Z,2024-01-12,2,82.2,APXMIDP
2024-01-12T01:00:00Z,2024-01-12,3,74.02,APXMIDP
2024-01-12T01:30:00Z,2024-01-12,4,68.05,APXMIDP
2024-01-12T02:00:00Z,2024-01-12,5,64.59,APXMIDP
2024-01-12T02:30:00Z,2024-01-12,6,67.74,APXMIDP
2024-01-12T03:00:00Z,2024-01-12,7,70.53,APXMIDP
2024-01-12T03:30:00Z,2024-01-12,8,70.48,APXMIDP
2024-01-12T04:00:00Z,2024-01-12,9,73.85,APXMIDP
2024-01-12T04:30:00Z,2024-01-12,10,68.86,APXMIDP
2024-01-12T05:00:00Z,2024-01-12,11,75.84,APXMIDP
2024-01-12T05:30:00Z,2024-01-12,12,82.89,APXMIDP
2024-01-12T06:00:00Z,2024-01-12,13,92.36,APXMIDP
2024-01-12T06:30:00Z,2024-01-12,14,103.23,APXMIDP
2024-01-12T07:00:00Z,2024-01-12,15,106.34,APXMIDP
2024-01-12T07:30:00Z,2024-01-12,16,114.52,APXMIDP
2024-01-12T08:00:00Z,2024-01-12,17,107.73,APXMIDP
2024-01-12T08:30:00Z,2024-01-12,18,114.22,APXMIDP
2024-01-12T09:00:00Z,2024-01-12,19,106.16,APXMIDP
2024-01-12T09:30:00Z,2024-01-12,20,108.61,APXMIDP
2024-01-12T10:00:00Z,2024-01-12,21,98.36,APXMIDP
2024-01-12T10:30:00Z,2024-01-12,22,102.1,APXMIDP
2024-01-12T11:00:00Z,2024-01-12,23,93.1,APXMIDP
2024-01-12T11:30:00Z,2024-01-12,24,92.4,APXMIDP
2024-01-12T12:00:00Z,2024-01-12,25,105.72,APXMIDP
2024-01-12T12:30:00Z,2024-01-12,26,94.88,APXMIDP
2024-01-12T13:00:00Z,2024-01-12,27,92.99,APXMIDP
2024-01-12T13:30:00Z,2024-01-12,28,93.12,APXMIDP
2024-01-12T14:00:00Z,2024-01-12,29,99.2,APXMIDP
2024-01-12T14:30:00Z,2024-01-12,30,97.24,APXMIDP
2024-01-12T15:00:00Z,2024-01-12,31,106.16,APXMIDP
2024-01-12T15:30:00Z,2024-01-12,32,105.16,APXMIDP
2024-01-12T16:00:00Z,2024-01-12,33,102.97,APXMIDP
2024-01-12T16:30:00Z,2024-01-12,34,104.17,APXMIDP
2024-01-12T17:00:00Z,2024-01-12,35,106.61,APXMIDP
2024-01-12T17:30:00Z,2024-01-12,36,110.26,APXMIDP
2024-01-12T18:00:00Z,2024-01-12,37,110.17,APXMIDP
2024-01-12T18:30:00Z,2024-01-12,38,109.41,APXMIDP
2024-01-12T19:00:00Z,2024-01-12,39,97.1,APXMIDP
2024-01-12T19:30:00Z,2024-01-12,40,92.61,APXMIDP
2024-01-12T20:00:00Z,2024-01-12,41,96.04,APXMIDP
2024-01-12T20:30:00Z,2024-01-12,42,88.75,APXMIDP
2024-01-12T21:00:00Z,2024-01-12,43,86.07,APXMIDP
2024-01-12T21:30:00Z,2024-01-12,44,82.14,APXMIDP
2024-01-12T22:00:00Z,2024-01-12,45,80.3,APXMIDP
2024-01-12T22:30:00Z,2024-01-12,46,77.11,APXMIDP
2024-01-12T23:00:00Z,2024-01-12,47,80.55,APXMIDP
2024-01-12T23:30:00Z,2024-01-12,48,93.29,APXMIDP
2024-01-13T00:00:00Z,2024-01-13,1,89.76,APXMIDP
2024-01-13T00:30:00Z,2024-01-13,2,92.83,APXMIDP
2024-01-13T01:00:00Z,2024-01-13,3,91.41,APXMIDP
2024-01-13T01:30:00Z,2024-01-13,4,78.94,APXMIDP
2024-01-13T02:00:00Z,2024-01-13,5,79.09,APXMIDP
2024-01-13T02:30:00Z,2024-01-13,6,72.17,APXMIDP
2024-01-13T03:00:00Z,2024-01-13,7,74.36,APXMIDP
2024-01-13T03:30:00Z,2024-01-13,8,81.2,APXMIDP
2024-01-13T04:00:00Z,2024-01-13,9,74.52,APXMIDP
2024-01-13T04:30:00Z,2024-01-13,10,74.15,APXMIDP
2024-01-13T05:00:00Z,2024-01-13,11,83.25,APXMIDP
2024-01-13T05:30:00Z,2024-01-13,12,83.43,APXMIDP
2024-01-13T06:00:00Z,2024-01-13,13,79.1,APXMIDP
2024-01-13T06:30:00Z,2024-01-13,14,79.35,APXMIDP
2024-01-13T07:00:00Z,2024-01-13,15,89.58,APXMIDP
2024-01-13T07:30:00Z,2024-01-13,16,90.69,APXMIDP
2024-01-13T08:00:00Z,2024-01-13,17,89.78,APXMIDP
2024-01-13T08:30:00Z,2024-01-13,18,96.5,APXMIDP
2024-01-13T09:00:00Z,2024-01-13,19,84.61,APXMIDP
2024-01-13T09:30:00Z,2024-01-13,20,95.6,APXMIDP
2024-01-13T10:00:00Z,2024-01-13,21,94.4,APXMIDP
2024-01-13T10:30:00Z,2024-01-13,22,93.71,APXMIDP
2024-01-13T11:00:00Z,2024-01-13,23,85.29,APXMIDP
2024-01-13T11:30:00Z,2024-01-13,24,83.53,APXMIDP
2024-01-13T12:00:00Z,2024-01-13,25,87.66,APXMIDP
2024-01-13T12:30:00Z,2024-01-13,26,87.96,APXMIDP
2024-01-13T13:00:00Z,2024-01-13,27,93.41,APXMIDP
2024-01-13T13:30:00Z,2024-01-13,28,93.01,APXMIDP
2024-01-13T14:00:00Z,2024-01-13,29,86.42,APXMIDP
2024-01-13T14:30:00Z,2024-01-13,30,82.8,APXMIDP
2024-01-13T15:00:00Z,2024-01-13,31,89.66,APXMIDP
2024-01-13T15:30:00Z,2024-01-13,32,94.77,APXMIDP
2024-01-13T16:00:00Z,2024-01-13,33,97.36,APXMIDP
2024-01-13T16:30:00Z,2024-01-13,34,103.84,APXMIDP
2024-01-13T17:00:00Z,2024-01-13,35,107.42,APXMIDP
2024-01-13T17:30:00Z,2024-01-13,36,108.63,APXMIDP
2024-01-13T18:00:00Z,2024-01-13,37,102.83,APXMIDP
2024-01-13T18:30:00Z,2024-01-13,38,100.62,APXMIDP
2024-01-13T19:00:00Z,2024-01-13,39,97.8,APXMIDP
2024-01-13T19:30:00Z,2024-01-13,40,88.64,APXMIDP
2024-01-13T20:00:00Z,2024-01-13,41,90.53,APXMIDP
2024-01-13T20:30:00Z,2024-01-13,42,84.72,APXMIDP
2024-01-13T21:00:00Z,2024-01-13,43,79.06,APXMIDP
2024-01-13T21:30:00Z,2024-01-13,44,75.91,APXMIDP
2024-01-13T22:00:00Z,2024-01-13,45,81.55,APXMIDP
2024-01-13T22:30:00Z,2024-01-13,46,80.64,APXMIDP
2024-01-13T23:00:00Z,2024-01-13,47,65.45,APXMIDP
2024-01-13T23:30:00Z,2024-01-13,48,87.47,APXMIDP
2024-01-14T00:00:00Z,2024-01-14,1,70.17,APXMIDP
2024-01-14T00:30:00Z,2024-01-14,2,86.19,APXMIDP
2024-01-14T01:00:00Z,2024-01-14,3,86.84,APXMIDP
2024-01-14T01:30:00Z,2024-01-14,4,83.14,APXMIDP
2024-01-14T02:00:00Z,2024-01-14,5,82.85,APXMIDP
2024-01-14T02:30:00Z,2024-01-14,6,82.92,APXMIDP
2024-01-14T03:00:00Z,2024-01-14,7,85.19,APXMIDP
2024-01-14T03:30:00Z,2024-01-14,8,82.03,APXMIDP
2024-01-14T04:00:00Z,2024-01-14,9,84.91,APXMIDP
2024-01-14T04:30:00Z,2024-01-14,10,85.9,APXMIDP
2024-01-14T05:00:00Z,2024-01-14,11,84.0,APXMIDP
2024-01-14T05:30:00Z,2024-01-14,12,81.29,APXMIDP
2024-01-14T06:00:00Z,2024-01-14,13,80.85,APXMIDP
2024-01-14T06:30:00Z,2024-01-14,14,77.59,APXMIDP
2024-01-14T07:00:00Z,2024-01-14,15,75.99,APXMIDP
2024-01-14T07:30:00Z,2024-01-14,16,73.6,APXMIDP
2024-01-14T08:00:00Z,2024-01-14,17,79.57,APXMIDP
2024-01-14T08:30:00Z,2024-01-14,18,85.66,APXMIDP
2024-01-14T09:00:00Z,2024-01-14,19,86.4,APXMIDP
2024-01-14T09:30:00Z,2024-01-14,20,87.17,APXMIDP
2024-01-14T10:00:00Z,2024-01-14,21,77.39,APXMIDP
2024-01-14T10:30:00Z,2024-01-14,22,72.16,APXMIDP
2024-01-14T11:00:00Z,2024-01-14,23,76.16,APXMIDP
2024-01-14T11:30:00Z,2024-01-14,24,73.37,APXMIDP
2024-01-14T12:00:00Z,2024-01-14,25,72.71,APXMIDP
2024-01-14T12:30:00Z,2024-01-14,26,73.75,APXMIDP
2024-01-14T13:00:00Z,2024-01-14,27,80.37,APXMIDP
2024-01-14T13:30:00Z,2024-01-14,28,77.24,APXMIDP
2024-01-14T14:00:00Z,2024-01-14,29,75.93,APXMIDP
2024-01-14T14:30:00Z,2024-01-14,30,74.2,APXMIDP
2024-01-14T15:00:00Z,2024-01-14,31,81.33,APXMIDP
2024-01-14T15:30:00Z,2024-01-14,32,82.85,APXMIDP
2024-01-14T16:00:00Z,2024-01-14,33,81.53,APXMIDP
2024-01-14T16:30:00Z,2024-01-14,34,88.67,APXMIDP
2024-01-14T17:00:00Z,2024-01-14,35,90.09,APXMIDP
2024-01-14T17:30:00Z,2024-01-14,36,90.91,APXMIDP
2024-01-14T18:00:00Z,2024-01-14,37,93.53,APXMIDP
2024-01-14T18:30:00Z,2024-01-14,38,85.99,APXMIDP
2024-01-14T19:00:00Z,2024-01-14,39,91.45,APXMIDP
2024-01-14T19:30:00Z,2024-01-14,40,84.25,APXMIDP
2024-01-14T20:00:00Z,2024-01-14,41,84.25,APXMIDP
2024-01-14T20:30:00Z,2024-01-14,42,77.31,APXMIDP
2024-01-14T21:00:00Z,2024-01-14,43,80.07,APXMIDP
2024-01-14T21:30:00Z,2024-01-14,44,80.19,APXMIDP
2024-01-14T22:00:00Z,2024-01-14,45,74.11,APXMIDP
2024-01-14T22:30:00Z,2024-01-14,46,101.48,APXMIDP
2024-01-14T23:00:00Z,2024-01-14,47,81.14,APXMIDP
2024-01-14T23:30:00Z,2024-01-14,48,84.65,APXMIDP
2024-01-15T00:00:00Z,2024-01-15,1,82.74,APXMIDP
2024-01-15T00:30:00Z,2024-01-15,2,82.77,APXMIDP
2024-01-15T01:00:00Z,2024-01-15,3,70.49,APXMIDP
2024-01-15T01:30:00Z,2024-01-15,4,62.31,APXMIDP
2024-01-15T02:00:00Z,2024-01-15,5,63.22,APXMIDP
2024-01-15T02:30:00Z,2024-01-15,6,61.73,APXMIDP
2024-01-15T03:00:00Z,2024-01-15,7,62.88,APXMIDP
2024-01-15T03:30:00Z,2024-01-15,8,63.59,APXMIDP
2024-01-15T04:00:00Z,2024-01-15,9,72.1,APXMIDP
2024-01-15T04:30:00Z,2024-01-15,10,64.5,APXMIDP
2024-01-15T05:00:00Z,2024-01-15,11,77.45,APXMIDP
2024-01-15T05:30:00Z,2024-01-15,12,57.58,APXMIDP
2024-01-15T06:00:00Z,2024-01-15,13,88.17,APXMIDP
2024-01-15T06:30:00Z,2024-01-15,14,71.48,APXMIDP
2024-01-15T07:00:00Z,2024-01-15,15,83.85,APXMIDP
2024-01-15T07:30:00Z,2024-01-15,16,87.64,APXMIDP
2024-01-15T08:00:00Z,2024-01-15,17,75.86,APXMIDP
2024-01-15T08:30:00Z,2024-01-15,18,82.32,APXMIDP
2024-01-15T09:00:00Z,2024-01-15,19,85.56,APXMIDP
2024-01-15T09:30:00Z,2024-01-15,20,85.86,APXMIDP
2024-01-15T10:00:00Z,2024-01-15,21,82.24,APXMIDP
2024-01-15T10:30:00Z,2024-01-15,22,77.78,APXMIDP
2024-01-15T11:00:00Z,2024-01-15,23,73.94,APXMIDP
2024-01-15T11:30:00Z,2024-01-15,24,71.84,APXMIDP
2024-01-15T12:00:00Z,2024-01-15,25,78.1,APXMIDP
2024-01-15T12:30:00Z,2024-01-15,26,76.74,APXMIDP
2024-01-15T13:00:00Z,2024-01-15,27,75.02,APXMIDP
2024-01-15T13:30:00Z,2024-01-15,28,74.46,APXMIDP
2024-01-15T14:00:00Z,2024-01-15,29,80.68,APXMIDP
2024-01-15T14:30:00Z,2024-01-15,30,80.92,APXMIDP
2024-01-15T15:00:00Z,2024-01-15,31,80.39,APXMIDP
2024-01-15T15:30:00Z,2024-01-15,32,93.13,APXMIDP
2024-01-15T16:00:00Z,2024-01-15,33,85.12,APXMIDP
2024-01-15T16:30:00Z,2024-01-15,34,92.81,APXMIDP
2024-01-15T17:00:00Z,2024-01-15,35,90.7,APXMIDP
2024-01-15T17:30:00Z,2024-01-15,36,95.52,APXMIDP
2024-01-15T18:00:00Z,2024-01-15,37,92.13,APXMIDP
2024-01-15T18:30:00Z,2024-01-15,38,93.31,APXMIDP
2024-01-15T19:00:00Z,2024-01-15,39,84.94,APXMIDP
2024-01-15T19:30:00Z,2024-01-15,40,78.62,APXMIDP
2024-01-15T20:00:00Z,2024-01-15,41,92.94,APXMIDP
2024-01-15T20:30:00Z,2024-01-15,42,82.95,APXMIDP
2024-01-15T21:00:00Z,2024-01-15,43,78.09,APXMIDP
2024-01-15T21:30:00Z,2024-01-15,44,68.67,APXMIDP
2024-01-15T22:00:00Z,2024-01-15,45,74.92,APXMIDP
2024-01-15T22:30:00Z,2024-01-15,46,68.13,APXMIDP
2024-01-15T23:00:00Z,2024-01-15,47,70.35,APXMIDP
2024-01-15T23:30:00Z,2024-01-15,48,66.67,APXMIDP
2024-01-16T00:00:00Z,2024-01-16,1,70.43,APXMIDP
2024-01-16T00:30:00Z,2024-01-16,2,78.34,APXMIDP
2024-01-16T01:00:00Z,2024-01-16,3,73.15,APXMIDP
2024-01-16T01:30:00Z,2024-01-16,4,73.38,APXMIDP
2024-01-16T02:00:00Z,2024-01-16,5,73.14,APXMIDP
2024-01-16T02:30:00Z,2024-01-16,6,69.7,APXMIDP
2024-01-16T03:00:00Z,2024-01-16,7,77.29,APXMIDP
2024-01-16T03:30:00Z,2024-01-16,8,72.26,APXMIDP
2024-01-16T04:00:00Z,2024-01-16,9,75.93,APXMIDP
2024-01-16T04:30:00Z,2024-01-16,10,68.22,APXMIDP
2024-01-16T05:00:00Z,2024-01-16,11,82.11,APXMIDP
2024-01-16T05:30:00Z,2024-01-16,12,71.69,APXMIDP
2024-01-16T06:00:00Z,2024-01-16,13,81.63,APXMIDP
2024-01-16T06:30:00Z,2024-01-16,14,90.29,APXMIDP
2024-01-16T07:00:00Z,2024-01-16,15,104.67,APXMIDP
2024-01-16T07:30:00Z,2024-01-16,16,114.78,APXMIDP
2024-01-16T08:00:00Z,2024-01-16,17,109.88,APXMIDP
2024-01-16T08:30:00Z,2024-01-16,18,116.1,APXMIDP
2024-01-16T09:00:00Z,2024-01-16,19,104.46,APXMIDP
2024-01-16T09:30:00Z,2024-01-16,20,99.03,APXMIDP
2024-01-16T10:00:00Z,2024-01-16,21,105.81,APXMIDP
2024-01-16T10:30:00Z,2024-01-16,22,102.96,APXMIDP
2024-01-16T11:00:00Z,2024-01-16,23,90.62,APXMIDP
2024-01-16T11:30:00Z,2024-01-16,24,87.09,APXMIDP
2024-01-16T12:00:00Z,2024-01-16,25,82.67,APXMIDP
2024-01-16T12:30:00Z,2024-01-16,26,77.73,APXMIDP
2024-01-16T13:00:00Z,2024-01-16,27,78.42,APXMIDP
2024-01-16T13:30:00Z,2024-01-16,28,75.09,APXMIDP
2024-01-16T14:00:00Z,2024-01-16,29,82.62,APXMIDP
2024-01-16T14:30:00Z,2024-01-16,30,84.23,APXMIDP
2024-01-16T15:00:00Z,2024-01-16,31,89.32,APXMIDP
2024-01-16T15:30:00Z,2024-01-16,32,90.98,APXMIDP
2024-01-16T16:00:00Z,2024-01-16,33,92.4,APXMIDP
2024-01-16T16:30:00Z,2024-01-16,34,92.51,APXMIDP
2024-01-16T17:00:00Z,2024-01-16,35,90.64,APXMIDP
2024-01-16T17:30:00Z,2024-01-16,36,90.01,APXMIDP
2024-01-16T18:00:00Z,2024-01-16,37,83.43,APXMIDP
2024-01-16T18:30:00Z,2024-01-16,38,83.27,APXMIDP
2024-01-16T19:00:00Z,2024-01-16,39,79.3,APXMIDP
2024-01-16T19:30:00Z,2024-01-16,40,75.24,APXMIDP
2024-01-16T20:00:00Z,2024-01-16,41,73.55,APXMIDP
2024-01-16T20:30:00Z,2024-01-16,42,71.5,APXMIDP
2024-01-16T21:00:00Z,2024-01-16,43,76.62,APXMIDP
2024-01-16T21:30:00Z,2024-01-16,44,76.16,APXMIDP
2024-01-16T22:00:00Z,2024-01-16,45,74.01,APXMIDP
2024-01-16T22:30:00Z,2024-01-16,46,69.22,APXMIDP
2024-01-16T23:00:00Z,2024-01-16,47,60.07,APXMIDP
2024-01-16T23:30:00Z,2024-01-16,48,61.04,APXMIDP
2024-01-17T00:00:00Z,2024-01-17,1,60.86,APXMIDP
2024-01-17T00:30:00Z,2024-01-17,2,71.57,APXMIDP
2024-01-17T01:00:00Z,2024-01-17,3,54.92,APXMIDP
2024-01-17T01:30:00Z,2024-01-17,4,63.35,APXMIDP
2024-01-17T02:00:00Z,2024-01-17,5,57.21,APXMIDP
2024-01-17T02:30:00Z,2024-01-17,6,58.35,APXMIDP
2024-01-17T03:00:00Z,2024-01-17,7,58.73,APXMIDP
2024-01-17T03:30:00Z,2024-01-17,8,65.39,APXMIDP
2024-01-17T04:00:00Z,2024-01-17,9,65.44,APXMIDP
2024-01-17T04:30:00Z,2024-01-17,10,62.86,APXMIDP
2024-01-17T05:00:00Z,2024-01-17,11,67.45,APXMIDP
2024-01-17T05:30:00Z,2024-01-17,12,68.33,APXMIDP
2024-01-17T06:00:00Z,2024-01-17,13,70.45,APXMIDP
2024-01-17T06:30:00Z,2024-01-17,14,71.37,APXMIDP
2024-01-17T07:00:00Z,2024-01-17,15,67.65,APXMIDP
2024-01-17T07:30:00Z,2024-01-17,16,67.24,APXMIDP
2024-01-17T08:00:00Z,2024-01-17,17,75.23,APXMIDP
2024-01-17T08:30:00Z,2024-01-17,18,89.35,APXMIDP
2024-01-17T09:00:00Z,2024-01-17,19,87.65,APXMIDP
2024-01-17T09:30:00Z,2024-01-17,20,79.71,APXMIDP
2024-01-17T10:00:00Z,2024-01-17,21,84.49,APXMIDP
2024-01-17T10:30:00Z,2024-01-17,22,83.49,APXMIDP
2024-01-17T11:00:00Z,2024-01-17,23,89.26,APXMIDP
2024-01-17T11:30:00Z,2024-01-17,24,90.0,APXMIDP
2024-01-17T12:00:00Z,2024-01-17,25,99.27,APXMIDP
2024-01-17T12:30:00Z,2024-01-17,26,88.59,APXMIDP
2024-01-17T13:00:00Z,2024-01-17,27,94.55,APXMIDP
2024-01-17T13:30:00Z,2024-01-17,28,90.61,APXMIDP
